,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,result
250,e28c1c94-2193-455d-a95e-b69642e6c6a4,Angel Torres,https://play-lh.googleusercontent.com/a/ACg8ocKH73FsjiT4JAhP9vsxDHJ7GWWrkjuBRsyp0jrdhimo4rjuQg=mo,An awesome organization to gain real knowledge and improve on your skills,0.9988657236099243,0,5.0.2,2024-02-13 02:21:30,"Hi Angel, thanks for your review! Glad to hear you've been getting a lot of value out of the app. Let us know at info@skillcatapp.com if there's anything we can do for you.",2024-02-23 07:36:50,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988657236099243}]"
251,42c54841-5b42-4573-936b-f988c161603b,Nicole Tucker,https://play-lh.googleusercontent.com/a/ACg8ocLGNIOGmnnY2e94gZZZg5V9RAJm-Nj2V3596xd0RAxZCQo-aA=mo,It's been great so far. I've completed the EPA 608 certification. And now I'm blasting through the small appliance repair. Can't wait to finish and be certified!,0.9988515377044678,0,5.0.2,2024-02-12 02:00:57,"Hi Nicole, we're so happy to hear you're enjoying the app! We're releasing new courses each month, so keep it up! Let us know at info@skillcatapp.com if there's anything we can do for you.",2024-02-23 07:35:06,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988515377044678}]"
252,30c9b10c-52d4-4aae-b9b2-ef02fbf6da7d,The Pfeiffers,https://play-lh.googleusercontent.com/a-/ALV-UjV18hxdtwKoyq8hzjCQqTf6TfUiqqnX1gdeKde9j5TEc2n5GdE,Got my 608 in a week,0.9986482262611389,0,5.0.2,2024-02-10 22:41:42,Happy to hear you got your 608 with us!,2024-02-23 07:33:55,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986482262611389}]"
253,b57e9579-5b5d-417e-b168-19e68f07d4ef,adam davis,https://play-lh.googleusercontent.com/a-/ALV-UjWnyM4ZRUL8Yzhz3fOaX4JenbdhnOP2YktOiWKYUM1P9H2WMXoS,Amazing exam prep app,0.9987412095069885,0,5.0.2,2024-02-09 00:22:40,"Hi Adam, thanks for the awesome review! Feel free to reach out to us if there's anything we can do for you.",2024-02-23 07:28:24,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987412095069885}]"
254,487fe54a-0e8c-4d9b-9b99-90b65eb205e5,Haneef Bashir,https://play-lh.googleusercontent.com/a-/ALV-UjWPfpedCSuXoS6IbT0fL5lfhVWKWQAZyKpBmnUqiiPL5yjgFIU,Easy way to study and become,0.9986617565155029,0,,2024-02-08 20:21:50,"Thanks for the positive review, Haneef!",2024-02-23 07:27:32,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986617565155029}]"
255,a7195813-009a-4dc1-90dd-d08b045872c5,Michael Roberts,https://play-lh.googleusercontent.com/a-/ALV-UjUvsZQWXkeVh-E2WpuuYL2x0lJlpob1iihNAyvFFHaxWuU8rySXQw,"Very impressed. I went from knowing next to nothing about EPA 608 to getting my EPA 608 Universal Cert in less than 3 days. If you're just stepping into the HVAC world, Skillcat is the way to go to get your EPA 608 Certs.",0.9987922310829163,0,5.0.2,2024-02-08 19:04:11,"Thanks for the great review, Michael! If there's anything we can do for you, feel free to reach out to us at info@skillcatapp.com.",2024-02-23 07:27:07,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987922310829163}]"
256,ca68fcda-74cc-408d-91d2-da6b290a0400,Cory James,https://play-lh.googleusercontent.com/a-/ALV-UjWFQ--e8BwUZ6Se31_aRSa6CCcChQ7jw8W8wfGtTgSrG8FjZ5f-,A worthy educational tool. Thank you. 🙌,0.9988511800765991,0,5.0.2,2024-02-06 21:13:24,"Thanks for the great review, Cory! If there's anything we can do for you, please feel free to reach out to us a info@skillcatapp.com.",2024-02-08 04:05:36,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988511800765991}]"
257,6f2d9f7e-9295-451c-84f5-059511e42122,Troy Travis,https://play-lh.googleusercontent.com/a-/ALV-UjXgvjUTxj0kOHKy9GP6GuyUWiAYkZeMqEc4gT5Kfj17BHiMJEOw,Awesome app,0.9986573457717896,0,5.0.2,2024-02-02 07:47:19,"Hi Troy, thanks for the awesome review!",2024-02-06 08:07:34,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986573457717896}]"
258,4a9dc108-5bdb-402c-a32a-53911e0305b2,Bradley Henry,https://play-lh.googleusercontent.com/a/ACg8ocLAipgyY8bMQMj9Ke7HfpTJAVLyjwIvHfNcYYbku69Zx-wd=mo,"Definitely worth the $10 a month, used this app to study for the EPA 608 universal certification. Passed and received my 608 universal certification a few days. I will definitely be using this app to attain other certifications.",0.9988663196563721,0,5.0.2,2024-02-02 05:03:17,"Hi Bradley, thanks for the great review! Yes, we have plenty more courses to keep your mind sharp - I hope you enjoy. Our team is always looking to improve, so feel free to give us feedback on the courses at info@skillcatapp.com.",2024-02-06 07:55:39,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988663196563721}]"
259,573fb9a9-cb64-4c05-bb6e-c36be289a8fc,William Deller,https://play-lh.googleusercontent.com/a-/ALV-UjXhNzAW0qgqKObjwye9cMvxBr-l8lW8L-7VDjLUWyH9w6uMmC4u,"Excellent material , presentation, and support, for these reasons, I highly reccommend. This material and all included is far superior to the best tasted books on Amazon.",0.9988677501678467,1,5.0.2,2024-02-02 00:30:53,"Hi William, thanks for the great and detailed review! If there's anything we can ever do for you, feel free to reach out to us at info@skillcatapp.com. Have a wonderful rest of your day.",2024-02-02 01:26:39,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988677501678467}]"
260,fabb7fe4-3941-4f74-9586-853330dd8393,Reid Bishop,https://play-lh.googleusercontent.com/a/ACg8ocIkeQbbtCZzclxN73zGoqPjNGOX3Ni8Unq3vIlYLCUuGT4bWw=mo,"A fast and easy way to study, prep, and take the 608 certification! I highly recommend for anyone needing a 608!",0.9989230036735535,0,5.0.2,2024-01-31 18:18:57,"Thanks for the great review, Reid! We do everything we can to streamline the process of getting EPA 608 Certified - glad to hear you enjoyed it. If there's anything we can ever do for you, please feel free to reach out to us at info@skillcatapp.com.",2024-02-01 08:24:09,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989230036735535}]"
261,45b82eea-193e-41fc-a503-19df00db1c74,Robert Love,https://play-lh.googleusercontent.com/a/ACg8ocJWcs_fSjByTGn5IBgUmRjEZEGPi7r7-NS6xgwb_h8B9dHy_w=mo,SkillCat is a great School for learning HVAC!!,0.9988086223602295,0,5.0.2,2024-01-31 14:40:57,"Hey Robert, thanks for the nice review!",2024-02-01 08:24:29,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988086223602295}]"
262,8f1f0166-61e8-4ed7-b83f-890e44210b66,Josef Merritt,https://play-lh.googleusercontent.com/a-/ALV-UjW45eDSHdAvPTihXLk6atwbNFxKHnV4F5noisjBlVJDFNZZwUpt,Has a great EPA 608 Certification training and testing program.,0.9987229704856873,0,5.0.2,2024-01-27 17:44:18,"Thanks for the great review, Josef! If there's anything we can ever do for you, feel free to reach out to us at info@skillcatapp.com. I hope you have an amazing start to your week!",2024-01-30 07:33:15,5.0.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987229704856873}]"
263,a90a35ab-a6aa-4e1d-a276-f34906f49d15,Logan Whyte,https://play-lh.googleusercontent.com/a/ACg8ocLLqsK92e7xnQND5h0JTk2ed3MqqRclmipAvJAtDe2kihz1Mg=mo,This was awesome for getting my 608 certificate. Easy to understand classes that layered the information in a way that makes sense. (Some repetition at the end of the universal course) I'm excited to share this with some friends that are interested in the other fields that skillcat offerers certs in.,0.9989256262779236,19,4.8.2,2024-01-26 03:41:17,"Hi Logan, thank you so much for the detailed review! And we appreciate the feedback about the Universal Course, we'll have our content team look into that. If there's anything we can do for you, please feel free to email us at info@skillcatapp.com. I hope you have a fantastic rest of your day.",2024-01-30 06:36:50,4.8.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989256262779236}]"
264,5884e35c-f610-46bf-9273-3be51b9f5272,David Burton Jr,https://play-lh.googleusercontent.com/a-/ALV-UjX7QOYzcaRhOvNPLasGD6sIn7g7bChl9p31jaImFkXhRi3c2Fjj,Simply a wonderful application for the trades.,0.9988455772399902,0,4.8.2,2024-01-25 20:08:50,"Hi David, thanks for the great review! If there's anything we can ever do for you, please feel free to email us at info@skillcatapp.com. I hope you have a wonderful start to your week!",2024-01-30 06:34:42,4.8.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988455772399902}]"
265,9d846c1e-88e9-4511-88bb-5c76de94d1b4,Scott Jameson,https://play-lh.googleusercontent.com/a/ACg8ocKAYxERGXY-omTWVG8ZxIOCOHacTmvSgjrrkwBOomvi71o0zA=mo,Was great when it was free. Now that it costs money it's trash.,0.9994964599609375,2,5.0.1,2024-01-25 19:30:03,Hi Scott - thanks for your review! Are you saying it's trash because it costs money? We'd appreciate your constructive feedback so we can improve and make the SkillCat experience better for everyone. Feel free to email us at info@skillcatapp.com.,2024-01-30 06:34:06,5.0.1,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994964599609375}]"
266,90e540f1-02f8-4356-b85c-749f182213b8,Barry,https://play-lh.googleusercontent.com/a/ACg8ocLQw1WPRrBOThAsYXPPJxO1KrISgTI7Bdnca_s7k3PifwupqQ=mo,"User friendly, awesome customer service",0.9988988637924194,0,4.8.2,2024-01-24 23:50:45,"Hi Barry, thanks for the great review and the kind words! If there's anything we can ever do for you, please reach out to us at info@skillcatapp.com. Have a wonderful rest of your week!",2024-01-25 04:42:22,4.8.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988988637924194}]"
267,dc44e935-f92d-470a-b7df-ade934b76903,Robert Lewis,https://play-lh.googleusercontent.com/a-/ALV-UjXMkDX4y-AW13Q2opx5Gm6Kf-FDDEeQ0y5x-gLCVTUsVntqgLQ,The only way to go when considering EPA tests. S.O. E.A.S.Y. just do it.,0.9980966448783875,0,4.8.2,2024-01-23 22:20:58,"Hi Robert, thanks for the great review! If there's anything we can do for you, just let us know at info@skillcatapp.com. Have a wonderful day!",2024-01-25 06:19:16,4.8.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9980966448783875}]"
268,6058b761-85ed-4dd3-a548-e4d7c8ead555,Robert Guzek,https://play-lh.googleusercontent.com/a-/ALV-UjWDb1A78zglpoSvJEZN0NvUqrGFKIm1FN2UkKbPk2UqpN3YDexM,Best way to study for 608,0.9986594915390015,0,4.8.2,2024-01-23 20:28:16,"Thanks for the great review, Robert!",2024-01-25 06:20:44,4.8.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986594915390015}]"
269,9913d671-1949-4538-9dda-89abba42ebc9,abson naison,https://play-lh.googleusercontent.com/a-/ALV-UjXMW93j5_iAYr-rqPPM-umGozaGRzQD1Vt3VMPzwkD8PVUhV1yE,Courses are very informative. Next time if you could include your own videos (not from YouTube),0.9941587448120117,0,4.8.2,2024-01-19 16:42:47,"Hi Abson, thanks for the great review! And thanks for your feedback about the videos. If there's anything we can do for you, please feel free to reach out to us at info@skillcatapp.com.",2024-01-30 05:59:47,4.8.2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9941587448120117}]"
270,0ed30452-b047-43fc-9006-75f981114fb7,RFranck Cassion,https://play-lh.googleusercontent.com/a-/ALV-UjUTUaDQxByKV4q4F6k6PA5lQXRUNAbgE6puyhe5nGios-hZhNw,Great App for learning HVAC and more.,0.9988197684288025,0,4.8.1,2024-01-17 06:45:46,"Thank you so much for the great review! We are adding new courses each month, so keep it up! Have a wonderful rest of your day.",2024-01-19 05:46:45,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988197684288025}]"
271,bbc6a0c5-e60b-4ee9-a03e-0704f71c24a9,Jared Waybright,https://play-lh.googleusercontent.com/a/ACg8ocKel6QY7ByVoK6IPLCaSKSYnYhv62qk2PNQ9ZKJonDtzP7eHA=mo,I've got to say. I would definitely recommend Skillcat to anyone looking to learn a trade. It goes over everything you need to know and more in depth to be successful.,0.9989088773727417,0,4.8.1,2024-01-16 21:34:34,"Hi Jared,

Thanks for the great review! If there is anything we can ever do for you, feel free to reach out at info@skillcatapp.com.",2024-01-17 02:27:29,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989088773727417}]"
272,1bc41b0e-4af3-4157-b900-77beb4bef7cd,Tenzin Tsephel,https://play-lh.googleusercontent.com/a/ACg8ocI9Zt8dlNVi7OZIENVx30woTSjlQjBx4GMz2TBIYXS5D4EmEeI=mo,"Best platform to learn and develop your skills. Although you might think that you know the chapter when you read the topic but as you go through the chapter, you will come to know that you still need to learn more. So far, I have got my EPA certification through this platform. Be smart and work hard. GOOD LUCK.",0.9988486766815186,0,,2024-01-16 09:52:37,"Hi Tenzin,

Thank you so much for your review! I'm glad you got your certification through us!",2024-01-17 02:26:30,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988486766815186}]"
273,1fe07d56-cecb-4a02-944a-185a5e06ab8e,Joe Wilson,https://play-lh.googleusercontent.com/a/ACg8ocJTtEyH2sJ7R_TMlvH3noeTAcibqgIJmstKiRk4P0a34_ULbA=mo,Super useful app. Very nice they are EPA approved. Thanks skillcat!,0.9987977743148804,0,4.8.1,2024-01-15 06:41:12,"Hi Joe,

Thanks for the great review! We hope you have a fantastic rest of your week!",2024-01-17 02:32:37,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987977743148804}]"
274,bfdddda2-4e4d-4321-b033-066ba1190e89,TEX,https://play-lh.googleusercontent.com/a-/ALV-UjVToelC7b13zV_LMKP6OZ47Azgs2My5ndWbPhOvCfE9br6Mhbc,Awesome!,0.9986751675605774,0,4.8.1,2024-01-15 03:14:06,Thanks for the great review!,2024-01-17 02:34:00,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986751675605774}]"
275,8e1df219-989b-41fc-885c-c959da9e19b1,A. Nick Pahno,https://play-lh.googleusercontent.com/a-/ALV-UjWayIaJEi_QFGVZQgFfHIUcCJvaUZerhlz4scW0-oy98GtaJys_,The app installed and operated perfectly. It is an excellent learning experience and well worth the subscription fee.,0.9989381432533264,0,4.8.1,2024-01-14 23:00:08,"Thank you for the great review! If there's anything we can ever do for you, please feel free to reach out to us at info@skillcatapp.com. Have an amazing rest of your day!",2024-01-17 02:33:40,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989381432533264}]"
276,0fdb8fa6-7215-46a6-88a8-80432a3d2d38,Francisco Lucio,https://play-lh.googleusercontent.com/a/ACg8ocJUt4hPo0SGN0PgPCvCYGYoJ6_55pJEaUNEOHiDhw1oaCIVmg=mo,Easy to understand and fast paced,0.9988594055175781,0,4.8.1,2024-01-11 11:32:45,"Hi Francisco, thanks for the great review! If there's anything we can do for you, please feel free to reach out to us at info@skillcatapp.com. We hope you have a fantastic rest of your day!",2024-01-17 03:37:43,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988594055175781}]"
277,fefd3150-1fec-4da7-8837-669b9eb8701d,A Z,https://play-lh.googleusercontent.com/a/ACg8ocKQqEGxdJ0NLSfar_35ryF8u9W6s6bnmzetC4lWjAVXsBZP_A=mo,Just started learning & it looks like the best app I've seen for career training,0.998802661895752,0,4.8.1,2024-01-10 19:47:21,"Thanks the great review! If there's anything we can do for you, feel free to reach out to info@skillcatapp.com. Have a wonderful rest of your day!",2024-01-11 06:06:22,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998802661895752}]"
278,a436fb81-01b8-45ed-b136-1d9b63af41e9,nasio peters,https://play-lh.googleusercontent.com/a-/ALV-UjXYN5T759zQxWZ4ZewGO6-Bc87Ndx_D4-3ULCywQMPU3wb_fshA,Very good I can complain at all love it,0.9988322854042053,0,4.8.1,2024-01-10 03:04:30,Thanks for the review! Let us know if there is anything we can do for you. You can reach us at info@skillcatapp.com.,2024-01-11 06:19:40,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988322854042053}]"
279,e7b8c719-adeb-43bc-ba46-b417d19bea46,Dustin Breland,https://play-lh.googleusercontent.com/a-/ALV-UjU6QecX7WUzYJiuv8HeIJcGkMxaqdXEqiTBMvoiqUjD1bPdQeF3,It's what I have looked for in furthering my skills and getting certifications,0.9988837838172913,0,4.8.1,2024-01-09 22:44:23,"Hey Dustin, thanks for the great review! If there's anything we can do for you, don't hesitate to reach out to us at info@skillcatapp.com. Have a wonderful rest of your day!",2024-01-11 06:35:34,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988837838172913}]"
280,0f283cad-2bd6-4ee5-9493-4dbf0e12463a,Saved By Skarlet,https://play-lh.googleusercontent.com/a-/ALV-UjXpkYqcrFE_8FKO7heHl2zlrofR0wHiThVjUk5eK7Yu7xVk1EZz,Amazing!,0.9986655712127686,0,4.8,2024-01-09 06:28:42,"Hi Skarlet, thanks for the 5 star review! What do you like about it? We'd love to hear from you! Feel free to email us at info@skillcatapp.com.",2024-01-11 06:36:19,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986655712127686}]"
281,57c8f477-b8dd-436d-9615-aefb2acc0400,Samantha Sorak,https://play-lh.googleusercontent.com/a/ACg8ocJKS9kHChQEo0tpPiuHL2hlrdoDa16kueouzlPl0UN5Aci4aw=mo,In great detail and thrblessons are really informative.,0.9987033605575562,0,4.8.1,2024-01-07 07:07:45,"Hi Samantha, thanks for your review! If there's anything we can do for you - please reach out to us at info@skillcatapp.com. Have a wonderful rest of your day!",2024-01-11 06:39:59,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987033605575562}]"
282,0d18275d-9620-4119-88b2-2aa31416fedf,John,https://play-lh.googleusercontent.com/a/ACg8ocLtKjJSWkDeaS4XZu2LohKazQuOWIsM-XmsgghJgkIoeVTysg=mo,Good app for 608 universal. Took me 7 tries to pass but I succeeded . Some bugs when starting a new 608 quiz. Make sure your wifi connection is good or it will bump you off and submit your incomplete test. I used phone data and got through it.,0.9987698197364807,10,4.8.1,2024-01-06 23:02:11,"Hi John, thank you so much for your review! This info is good for those looking to use the app. Congrats on your Universal!

Per EPA guidelines, we have to submit tests when users exit the app in any way, so yes a strong connection is important!

What bugs did you see? Feel free to email us at info@skillcatapp.com and we'll fix them.",2024-01-11 06:50:04,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987698197364807}]"
283,3f1a0763-db72-4ca8-bdcc-03c1df452737,seattlebest79,https://play-lh.googleusercontent.com/a/ACg8ocJRmd1eIyypjqbpD85sctV9ZEvfTnmvo1ZySYVpF4n16qV_zA=mo,Very informative and helpful.,0.9987456798553467,0,4.8.1,2024-01-03 22:16:31,,,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987456798553467}]"
284,fcce1bac-d7e5-4246-a08c-7ae58632858e,James Rodriguez,https://play-lh.googleusercontent.com/a/ACg8ocL5xC3a-IMnkncNeUiiIN4Tm39qWHQlFdaACt3j4TZV064bOg=mo,Great App..,0.9986710548400879,0,4.8,2024-01-03 21:39:04,,,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986710548400879}]"
285,7e09afc6-5675-4acf-b1d6-016d71158f26,Edmanuel Acosta,https://play-lh.googleusercontent.com/a-/ALV-UjWiGgyyfH_b8lHtJUs6gdzT1kmfFM4MYvUXRBzN_WNs5QQOgTI4,Great app. Studied their training courses and successfully passed epa exam.,0.9988505840301514,0,4.8.1,2024-01-03 20:04:21,,,4.8.1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988505840301514}]"
286,309a1a3d-08c1-48fa-ab75-ee44b9c971c3,Scott Morehouse,https://play-lh.googleusercontent.com/a/ACg8ocJOhoR1T3-5nPt8zGbF5Zs8OQsYIAtDn4ctubdLtkTqfWGFNQ=mo,App works well and the information learned is current and relevant.,0.9989091157913208,0,,2024-01-03 07:50:15,,,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989091157913208}]"
287,a4d65a13-1186-4c73-a3bb-52eec64440f0,Justin Miller,https://play-lh.googleusercontent.com/a/ACg8ocLSa-VKPQvhk8Dh6yKejxlJLEzaIQCHYLd6tNKQx1IvEBFy1g=mo,Best way to get certified!,0.998580813407898,0,4.8,2024-01-02 08:48:59,,,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998580813407898}]"
288,a03fe6cb-a0a3-45e6-9848-c46f11ca7554,Alex C. Balla,https://play-lh.googleusercontent.com/a-/ALV-UjUUTDJTjL-f-eNRZFDgEfUINpV9CT6yYbEASkNl1UbAAHFhX5o1,"Great for your EPA 608, the training information and test all in one app! Thanks again!",0.9988985061645508,1,4.8,2024-01-01 03:13:59,"Thanks for the great review, Alex! If there is anything we can do for you, just let us know at info@skillcatapp.com. Have a wonderful day!",2024-01-11 06:01:47,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988985061645508}]"
289,1aa4d420-3e92-4789-bf32-212bfc548c21,Anthony Washington,https://play-lh.googleusercontent.com/a-/ALV-UjWsCd7WZoDE8lrdONuDmrRu1xD1xK2X7bAxW5PvV0yDHD6hZSRs,Exceptional,0.9985576272010803,0,4.8,2023-12-28 23:30:04,,,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985576272010803}]"
290,b189af56-7e20-4da8-a70d-bbbd45acb49e,Schawn Daub,https://play-lh.googleusercontent.com/a-/ALV-UjX3klxN-PgnoLRgKp9mrRF_hRYVBQTi05FhPZUk-t6jUDzt09ys,Great information very useful,0.9986818432807922,0,2.3,2023-12-28 23:18:53,,,2.3,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986818432807922}]"
291,9c4c5d88-759f-4414-bcab-a1c5788f8049,Ruben R,https://play-lh.googleusercontent.com/a/ACg8ocKHkSnIs3AtGuXnGsEZouoyGtdvvrUc-kAKhK8PGO7qNrh5wQ=mo,Very poor design a lot of errors in the quizzes incorrect information is given time to time I would not pay 10$ a month,0.9995080232620239,4,4.8,2023-12-28 09:44:19,"Hey Ruben, we really appreciate feedback and would love to know how we can improve the design. As for the price, unfortunately, we had to start charging so we could hire more people so we can create 500+ new courses for the app. Just sent over an email to you to see if we can work with you to make sure you get exactly what you want out of the app!",2023-11-22 18:13:57,4.8,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995080232620239}]"
292,2ec87082-4030-4b34-a76c-3780fd9dc896,USBikeService,https://play-lh.googleusercontent.com/a/ACg8ocL1xTIIOq0UEQRE76wkYWjxUkUUvuWCXSvWuvxyXgJCQZE9ng=mo,"I've been hardy studied all the week long. The process is very interesting organized, a lot of necessary materials with photos and videos. I've past the exam and now I'm waiting for the result.",0.9986032843589783,6,4.8,2023-12-25 12:09:39,,,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986032843589783}]"
293,1e6019ae-92e8-4fb4-be10-794f23e4c800,bwarfire,https://play-lh.googleusercontent.com/a/ACg8ocIyKsKz6u6ngRHjmbLJi6VNw431qhE2JuOUUo0tULHhR9zldQ=mo,"Scam , they say it's free then charge you , fu and your false advertising",0.9994831085205078,0,,2023-12-24 22:01:24,"Hi there, thanks for your feedback! Apologies for this, we'll make the wording on our website more clear, which parts of our website implied that the app was free?

And you don't get charged unless you choose a subscription plan, so don't worry.

Please email us at info@skillcatapp.com and we'll make the changes you want to see on the website.",2024-01-11 06:18:05,,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994831085205078}]"
294,990b4cc9-c637-4fd0-a2b1-fe428778b9a2,Jerry Liddle,https://play-lh.googleusercontent.com/a/ACg8ocLsLyAq0nt7lV_hae7yUmw6YT-rP1PgKbl0aPnCBAj8BFRY2A=mo,Fantastic,0.998406708240509,0,4.8,2023-12-24 03:56:14,,,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998406708240509}]"
295,092c6f36-a301-4281-95df-8fdb07bd0e17,Daniel Minor,https://play-lh.googleusercontent.com/a-/ALV-UjU3zXl75HmrjMA1Z-5KNhK3j1NPbtWGsht6lKZDSn3R1XQIphiP,"Was 5 stars. Then they begin the slow strangulation of "" fixing "" and all goes to hell from there",0.9994990825653076,0,4.8,2023-12-23 22:02:43,"Hey Daniel, can you please let us know what you mean by ""fixing"" this would help us greatly! We'd love to fix the app to make it as best as possible for all of you!",2024-01-02 21:04:14,4.8,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994990825653076}]"
296,433ded95-aad4-4d3c-9ce0-d5dfc0a74573,David A,https://play-lh.googleusercontent.com/a/ACg8ocJL3ct04FnnwXiKrsiD5jHuyEV8sWnbrLb-K11DZmCabYX0Lw=mo,Does a good job preparing for the EPA 608.,0.9987836480140686,0,4.8,2023-12-23 04:39:19,So happy you found the app useful!,2024-01-02 21:03:13,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987836480140686}]"
297,af9453d5-d012-4859-9851-e5f38c7d36d9,Lambert,https://play-lh.googleusercontent.com/a/ACg8ocLi9Wykbuo0UO-6u0G2wfaTVQx2L3JvqfD77nnDwdHJC3UQPQ=mo,Intense.,0.9983604550361633,0,4.8,2023-12-20 22:32:37,Thanks for the great review!,2024-01-02 21:02:57,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983604550361633}]"
298,ad1f6a36-e53e-412c-9836-945e5afbde2f,AJ Rhoads,https://play-lh.googleusercontent.com/a-/ALV-UjUDdlcah6njnGyAX8ewaMZFNuzETtk7rKCqsr21AGdS23Y0mqp2jg,I don't like when apps hide behind free then immediately try to charge you when you open it. It would be best to inform prospective users upfront that there will be a subscription fee. This rating is based on basically feeling lied to when downloading it.,0.9994857311248779,9,4.8,2023-12-20 03:01:20,"Hey, AJ. We are sorry it wasn't clearer. We will make changes to our website and app so it's more clear for future users.",2024-01-02 21:02:45,4.8,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994857311248779}]"
299,be315bac-94fe-46d9-8a86-4150eb0749a9,Mark Loutzenhiser,https://play-lh.googleusercontent.com/a/ACg8ocKTTvjaufvRAx6qbeFH2Uon0sgLieCyvSEJtXWmt5fIX4n3GA=mo,Good,0.9984152317047119,0,4.8,2023-12-20 02:29:00,Thanks for your continued support!,2024-01-02 21:01:26,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9984152317047119}]"
300,45276b36-78b9-47d0-b37f-4a684c55f459,Maggie Ramsey,https://play-lh.googleusercontent.com/a-/ALV-UjWVl9MFAtfXDVFLF2nDF--KG5J2GLnFWBFgqqmugqE5Hmb_P70,"I got this app for me EPA608, it was simple to use and had great resources. I also came across an issue with my subscription but Elliott at customer service helped me out very quickly, and he was very kind and knowledgeable. I definitely recommend this app to people looking for resources and licensing.",0.9989317059516907,1,4.8,2023-12-19 02:55:13,"Hey Maggie, thanks for the great review and your support!",2024-01-02 21:01:08,4.8,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989317059516907}]"
301,c3472a5e-4cb3-4920-864e-520ba7142e25,Arkadiy Burdin,https://play-lh.googleusercontent.com/a-/ALV-UjWjv1Yh779zv_AsJzZ1ofZ00CwBuYGUOZITqvTrIzS5Di7NnNpK,"Hey guys! I have just updated my app and now, i cannot login with Google. Heeeelp please!",0.9994675517082214,0,4.8,2023-12-16 09:07:59,"Hi Arkadiy, thanks for reaching out to us - I'm glad we were able to help you get back in to your account! If anything else comes up, please reach out to us at info@skillcatapp.com",2023-12-16 02:27:55,4.8,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994675517082214}]"
